PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,isOutlier,outlierReasons,isUnlikelyGameEvent,unlikelyGameEventReasons,Forward Move,Forward Move WIN Score,Pelvis Total Rotation Range,Pelvis Total Rotation Range WIN Score,Upper Torso Total Rotation Range,Upper Torso Total Rotation Range WIN Score,Negative Move,Negative Move WIN Score,Pelvis Direction at Contact,Pelvis Direction at Contact WIN Score,Max Hip-Shoulder Separation,Max Hip-Shoulder Separation WIN Score,Pelvis Load,Pelvis Load WIN Score,Stride Length,Stride Length WIN Score,Upper Torso Direction at Contact,Upper Torso Direction at Contact WIN Score,Upper Torso Load,Upper Torso Load WIN Score,Hip-Shoulder Separation at Foot Down,Hip-Shoulder Separation at Foot Down WIN Score,Hip-Shoulder Separation at Contact,Hip-Shoulder Separation at Contact WIN Score,SideBendAtFootDown,SideBendAtFootDown WIN Score,ForwardBendAtFootDown,ForwardBendAtFootDown WIN Score,SideBendAtContact,SideBendAtContact WIN Score,ForwardBendAtContact,ForwardBendAtContact WIN Score,TrunkAxisTiltAtFootDown,TrunkAxisTiltAtFootDown WIN Score,TrunkAxisTiltAtContact,TrunkAxisTiltAtContact WIN Score,PelvisMaxAngularVelocity,PelvisMaxAngularVelocity WIN Score,ShoulderMaxAngularVelocity,ShoulderMaxAngularVelocity WIN Score,ArmMaxAngularVelocity,ArmMaxAngularVelocity WIN Score,CenterOfMassDistributionAtNegativeMove,CenterOfMassDistributionAtNegativeMove WIN Score,CenterOfMassDistributionAtFootDown,CenterOfMassDistributionAtFootDown WIN Score,MaxCenterOfMassDistribution,MaxCenterOfMassDistribution WIN Score
234,2026-09-15,17:48:57,8,4,"Cones, Logan",YAK:CO:LO:9e782613-0d72:0235491,Right,YAK:THOMAS:9e782613-0d72:0936209,"Friedberg, Hunter",YAK:FR:HU:9e782613-0d72:0161357,Left,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,7,Bottom,1,2,1,Sweeper,Slider,StrikeSwinging,,,,0,0,,78.25,1.09,0.42,2160.35,109.85,9:45,5.26,1.11,6.0,-42.56,5.09,-7.35,2.74,0.89,69.93,-6.91,-0.97,,,,,,,,,,,,,4.2,2.4,-1.13,50.0,5.32,-0.64,-113.71,1.03,5.15,26.04,-29.23,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,6dd8bb20-c7f0-c25e-e93f-a12031c32be7,78.48,5.25,1.11,1.18,0.4,70.1,2.74,0.89,-6.81,-0.98,0.5,-7.16,2.39,-73.55,0.37,611.76,-2071.92,28.32,-0.1,-0.96,0.27,,,,,,,,,,,,,,,,,0.99,,,,medium,high,90.33,31.95,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2026-09-15,17:49:17,8,5,"Cones, Logan",YAK:CO:LO:9e782613-0d72:0235491,Right,YAK:THOMAS:9e782613-0d72:0936209,"Friedberg, Hunter",YAK:FR:HU:9e782613-0d72:0161357,Left,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,7,Bottom,1,2,2,Changeup,Fastball,InPlay,,Popup,Out,1,0,,79.44,-0.58,-3.12,685.6,230.47,1:45,5.67,1.59,6.0,-35.82,10.43,9.68,2.14,-0.54,71.14,-7.29,-1.3,,50.71,37.7,1.94,2671.98,13.04,,,125.83,,6.54,2.41,-6.46,5.95,-1.35,50.0,5.6,6.03,-115.31,-2.14,-8.16,26.27,-24.65,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,96775e41-3c65-0f9e-a6ee-d2f8a271e2e3,79.68,5.66,1.59,-0.53,-3.16,71.33,2.14,-0.54,-7.23,-1.34,0.49,10.09,8.23,9.65,75.8,675.89,114.97,98.58,-0.63,0.17,-0.76,1.36,40.1,31.01,0.53,1.53,2.35,14.34,125.01,9.25,-11.0,-0.39,-0.76,0.22,-0.61,,,1.0,,1,21.01,medium,high,21.78,-23.34,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,TRUE,Spin rate outside 800-3500rpm range,FALSE,,0.82,5,92.57,4,112.26,4,-0.09,5,-12.03,5,30.95,5,10.19,4,0.57,5,-13.24,4,10.98,5,26.93,3,0.94,5,18.6,,-11,,24.7,,-6.4,,21.8,,25.6,,697.24,,838.41,,862.53,,22.2,,40.7,,49.2,
236,2026-09-15,17:49:56,9,1,"Cones, Logan",YAK:CO:LO:9e782613-0d72:0235491,Right,YAK:THOMAS:9e782613-0d72:0936209,"Nowak, Mark",YAK:NO:MA:9e782613-0d72:0541523,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,7,Bottom,2,0,0,Sweeper,Slider,InPlay,,FlyBall,Out,1,0,,77.67,1.27,-1.21,2263.66,76.45,8:30,5.31,1.09,6.0,-46.69,1.76,-8.8,2.62,-0.78,69.46,-7.5,-2.87,,79.7,27.89,-3.76,2142.51,47.59,,,280.19,,2.44,4.05,4.39,0.49,-0.99,50.0,5.39,2.61,-112.84,1.28,5.3,25.94,-31.58,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,a28d9b78-6462-bb75-83f5-0f5ee52df58b,77.89,5.3,1.09,1.39,-1.23,69.61,2.62,-0.78,-7.37,-2.88,0.5,-8.63,-1.25,-70.97,37.43,738.21,-2139.91,32.61,0.08,-0.95,0.32,-4.61,70.29,37.28,0.82,-0.05,2.36,11.92,279.94,26.62,43.34,0.91,0.87,0.3,-0.39,,,1.0,,0.99,44.72,medium,high,56.32,11.02,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,0.68,5,109.23,4,156.02,0,0.01,2,7.26,2,42.88,3,3.61,2,0.43,3,25.62,0,11.98,5,38.65,0,9.97,4,24.1,,-4.5,,24,,-7.3,,24.5,,25.3,,657.84,,1077.84,,1113,,18.9,,34,,44.3,
,2026-09-15,17:50:44,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,85.29,-2.31,-2.33,1777.02,240.27,2:00,6.18,0.93,6.0,-28.93,11.19,14.17,1.59,-0.08,76.45,-7.72,0.34,,,,,,,,,,,,,-8.64,6.99,-0.76,50.0,5.98,4.63,-123.79,-5.84,-12.59,30.21,-21.98,,,,,,,3145e1bb-0c29-0ee1-14dc-9840a985f93b,85.53,6.17,0.94,-2.3,-2.43,76.64,1.59,-0.08,-7.69,0.24,0.46,15.1,9.57,-33.23,1.18,1486.43,-973.82,83.65,-0.41,-0.55,-0.73,,,,,,,,,,,,,,,,,0.96,,,,medium,high,91.07,-40.21,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,17:50:57,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,83.89,-1.59,-2.94,1727.63,246.19,2:15,6.07,1.25,6.0,-31.51,9.96,15.76,1.95,-0.2,75.15,-7.49,0.03,,,,,,,,,,,,,-9.73,6.06,-1.03,50.0,5.93,5.8,-121.76,-4.29,-13.73,29.23,-23.63,,,,,,,fe4814a6-d12c-5c78-4410-212a29680b4c,84.13,6.07,1.26,-1.56,-3.05,75.33,1.95,-0.2,-7.45,-0.08,0.46,16.77,8.21,-29.36,10.43,1505.78,-846.96,87.16,-0.35,-0.49,-0.8,,,,,,,,,,,,,,,,,1.0,,,,medium,high,99.39,-35.18,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,17:51:12,,,,,,,,,,,,,,,,,,Curveball,,,,,,,,75.61,0.73,-0.56,2324.77,57.34,8:00,5.27,1.11,6.0,-52.88,-1.74,-9.82,1.55,-0.24,67.85,-9.18,-2.42,,,,,,,,,,,,,5.2,-1.23,-1.06,50.0,5.3,1.34,-109.88,0.04,5.94,24.75,-33.58,,,,,,,eeb80f5d-6bda-d1e9-9379-da9e2e1f0a41,75.81,5.26,1.11,0.87,-0.59,67.97,1.56,-0.24,-9.03,-2.43,0.51,-9.63,-5.14,-66.56,39.76,924.86,-2132.88,39.78,0.21,-0.92,0.33,,,,,,,,,,,,,,,,,1.0,,,,medium,high,54.21,4.93,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,17:51:25,,,,,,,,,,,,,,,,,,Changeup,,,,,,,,80.62,-0.83,-1.38,1670.91,249.51,2:15,5.76,1.6,6.0,-36.38,8.48,14.88,1.95,1.55,72.24,-7.65,1.43,,,,,,,,,,,,,-8.69,4.97,-1.5,50.0,5.68,2.4,-117.14,-2.69,-11.33,27.43,-25.7,,,,,,,cf3210c2-b274-eb19-9331-bd422664cd9c,80.84,5.76,1.61,-0.79,-1.49,72.41,1.95,1.54,-7.59,1.32,0.48,15.93,6.38,-35.82,48.5,1354.83,-977.94,81.08,-0.28,-0.59,-0.76,,,,,,,,,,,,,,,,,1.0,,,,medium,high,46.35,-54.34,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,17:51:39,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,83.14,-1.17,-1.88,1798.03,242.41,2:00,6.2,1.44,6.0,-32.09,10.09,13.38,2.42,0.78,74.44,-7.19,0.64,,,,,,,,,,,,,-8.05,5.98,-1.29,50.0,6.09,3.59,-120.77,-3.39,-11.16,28.95,-23.88,,,,,,,8e8befc6-f2c6-e7ff-aa70-fc716a76ecaa,83.38,6.19,1.44,-1.15,-1.98,74.62,2.42,0.78,-7.15,0.54,0.47,14.35,8.27,-40.11,17.9,1375.06,-1158.49,76.48,-0.35,-0.64,-0.68,,,,,,,,,,,,,,,,,1.0,,,,medium,high,73.89,-57.67,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2026-09-15,17:52:10,1,1,"Teke, Jared",YAK:TE:JA:9e782613-0d72:0641893,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Mann, Ian",YAK:MA:IA:9e782613-0d72:0385325,Left,YAK:THOMAS:9e782613-0d72:0936209,Stretch,8,Top,0,0,0,Sinker,Fastball,StrikeSwinging,,,,0,0,,87.6,-2.73,-1.7,1768.0,242.14,2:00,6.22,0.98,6.0,-26.98,11.07,15.93,1.41,0.71,78.52,-7.77,1.3,,,,,,,,,,,,,-9.38,7.08,-0.85,50.0,6.0,3.3,-127.14,-6.88,-14.42,31.99,-21.29,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,d423ea23-1424-a827-c2d3-ca9bcf47ccb3,87.84,6.22,0.99,-2.72,-1.8,78.7,1.41,0.7,-7.74,1.2,0.44,16.9,9.53,-23.27,1.89,1624.24,-698.34,91.87,-0.43,-0.39,-0.81,,,,,,,,,,,,,,,,,0.95,,,,medium,high,88.3,-38.32,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2026-09-15,17:52:27,1,2,"Teke, Jared",YAK:TE:JA:9e782613-0d72:0641893,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Mann, Ian",YAK:MA:IA:9e782613-0d72:0385325,Left,YAK:THOMAS:9e782613-0d72:0936209,Stretch,8,Top,0,0,1,Changeup,Fastball,BallCalled,,,,0,0,,82.11,-3.12,-3.48,1862.32,248.37,2:15,6.07,1.29,6.0,-33.32,10.08,17.14,0.35,-0.56,73.85,-9.33,-0.25,,,,,,,,,,,,,-10.67,6.67,-1.02,50.0,5.81,6.75,-118.98,-7.43,-14.39,27.71,-23.19,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,c7203a08-f368-1a8f-7a68-19da2e737664,82.33,6.07,1.3,-3.09,-3.59,74.02,0.35,-0.56,-9.28,-0.36,0.47,18.24,8.27,-26.11,28.79,1672.3,-819.53,89.8,-0.33,-0.44,-0.83,,,,,,,,,,,,,,,,,1.0,,,,medium,high,64.09,-68.88,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2026-09-15,17:52:42,1,3,"Teke, Jared",YAK:TE:JA:9e782613-0d72:0641893,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Mann, Ian",YAK:MA:IA:9e782613-0d72:0385325,Left,YAK:THOMAS:9e782613-0d72:0936209,Stretch,8,Top,0,1,1,Sinker,Fastball,StrikeSwinging,,,,0,0,,87.04,-1.91,-2.99,1800.09,245.45,2:15,6.12,1.0,6.0,-28.68,9.86,15.15,1.94,-0.55,77.93,-7.28,-0.14,,,,,,,,,,,,,-9.42,6.11,-0.77,50.0,5.96,6.15,-126.3,-5.06,-14.29,31.43,-22.89,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,e26adc34-0b8f-e155-01dd-2c6492eacc8b,87.28,6.12,1.01,-1.89,-3.09,78.11,1.94,-0.56,-7.24,-0.24,0.45,16.14,8.27,-32.12,35.48,1524.62,-957.0,84.7,-0.35,-0.53,-0.77,,,,,,,,,,,,,,,,,1.0,,,,medium,high,58.07,-52.91,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2026-09-15,17:53:18,1,4,"Teke, Jared",YAK:TE:JA:9e782613-0d72:0641893,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Mann, Ian",YAK:MA:IA:9e782613-0d72:0385325,Left,YAK:THOMAS:9e782613-0d72:0936209,Stretch,8,Top,0,1,2,Changeup,Changeup,Foul,,,,0,0,,80.72,0.07,-2.2,1614.02,242.33,2:00,5.63,1.62,6.0,-33.09,11.66,16.9,2.94,0.96,72.12,-6.15,0.99,,,,,,,,,,,,,-10.1,6.39,-1.45,50.0,5.62,4.03,-117.26,-0.77,-13.2,27.3,-23.82,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,38bb4024-25ae-6ec0-1498-c6c68d39f524,80.95,5.63,1.63,0.1,-2.3,72.3,2.94,0.96,-6.1,0.88,0.48,17.9,9.72,-17.66,37.89,1537.92,-489.76,95.28,-0.44,-0.3,-0.84,,,,,,,,,,,,,,,,,1.0,,,,medium,high,124.1,-8.19,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2026-09-15,17:53:40,1,5,"Teke, Jared",YAK:TE:JA:9e782613-0d72:0641893,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Mann, Ian",YAK:MA:IA:9e782613-0d72:0385325,Left,YAK:THOMAS:9e782613-0d72:0936209,Stretch,8,Top,0,1,2,Sinker,Fastball,Foul,,,,0,0,,84.48,-1.59,-1.53,1634.53,250.02,2:15,6.11,0.93,6.0,-32.25,8.63,16.55,1.92,0.87,75.68,-7.63,1.59,,,,,,,,,,,,,-9.67,5.33,-0.82,50,5.96,2.81,-122.71,-4.34,-13.83,30.05,-24.55,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,16804597-d3fb-08aa-bda6-5d07df60452d,84.71,6.1,0.94,-1.56,-1.64,75.86,1.92,0.86,-7.58,1.48,0.46,17.58,6.76,-24.23,47.98,1490.5,-670.91,91.19,-0.31,-0.41,-0.86,,,,,,,,,,,,,,,,,1.0,,,,medium,high,46.82,-70.24,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2026-09-15,17:54:03,1,6,"Teke, Jared",YAK:TE:JA:9e782613-0d72:0641893,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Mann, Ian",YAK:MA:IA:9e782613-0d72:0385325,Left,YAK:THOMAS:9e782613-0d72:0936209,Stretch,8,Top,0,1,2,Slider,Slider,BallCalled,,,,0,0,,77.24,-0.64,0.5,2033.84,61.59,8:00,5.52,0.93,6.0,-49.67,-0.7,-8.64,0.78,0.67,69.45,-9.92,-1.14,,,,,,,,,,,,,4.95,-0.15,-0.96,50.0,5.44,-0.75,-112.25,-2.55,5.9,25.72,-32.35,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,3cfd1867-d603-ac0c-3184-41b91ba7739b,77.44,5.51,0.93,-0.51,0.48,69.59,0.79,0.67,-9.78,-1.15,0.5,-8.45,-3.86,-70.52,,678.24,-1917.41,33.35,0.16,-0.94,0.29,,,,,,,,,,,,,,,,,1,,,,medium,high,,,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2026-09-15,17:54:23,1,7,"Teke, Jared",YAK:TE:JA:9e782613-0d72:0641893,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Mann, Ian",YAK:MA:IA:9e782613-0d72:0385325,Left,YAK:THOMAS:9e782613-0d72:0936209,Stretch,8,Top,0,2,2,Sinker,Fastball,InPlay,,GroundBall,Out,1,0,,88.24,-2.12,-1.9,1662.2,243.74,2:00,6.2,0.85,6.0,-27.72,9.75,14.28,1.89,0.25,79.0,-7.31,0.79,,87.55,1.72,33.42,3559.33,,,,49.08,,34.19,0.4,-8.55,6.14,-0.7,50.0,6.02,3.82,-128.12,-5.58,-13.34,32.55,-22.6,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,cb275ea6-3c8b-984d-6fa6-19619d7c5dcf,88.49,6.2,0.85,-2.1,-2.0,79.2,1.9,0.24,-7.28,0.7,0.44,15.2,8.17,-31.76,17.43,1413.38,-874.81,85.03,-0.38,-0.53,-0.76,48.2,73.04,2.62,-0.43,0.92,1.95,27.58,40.6,-4.41,-9.77,-0.15,-0.41,0.25,-0.88,,,0.99,,1.0,47.39,medium,high,74.32,-39.75,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,0.91,5,99.81,5,111.54,4,-0.15,5,-14.35,5,31.81,5,9.67,4,0.48,4,-15.04,4,11.48,5,27.32,3,2.71,5,18.1,,-14,,17.2,,-5.2,,23.1,,18,,616.63,,839.53,,876.32,,30.9,,40.3,,54.1,
244,2026-09-15,17:54:57,2,1,"Teke, Jared",YAK:TE:JA:9e782613-0d72:0641893,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Flack, Lucas",YAK:FL:LU:9e782613-0d72:0656874,Right,YAK:THOMAS:9e782613-0d72:0936209,Stretch,8,Top,1,0,0,Changeup,Changeup,StrikeSwinging,,,,0,0,,79.24,-2.14,-4.16,1517.19,243.42,2:00,6.11,1.19,6.0,-35.29,11.28,15.58,1.16,-1.42,71.21,-8.72,-1.23,,,,,,,,,,,,,-10.06,6.97,-0.88,50.0,5.92,7.94,-114.83,-5.25,-12.64,25.69,-23.42,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,b46244d4-48cc-77f5-157c-7ccc2ec91581,79.46,6.11,1.2,-2.1,-4.26,71.38,1.16,-1.43,-8.67,-1.33,0.49,16.56,9.34,-24.68,18.56,1378.57,-633.57,90.86,-0.41,-0.42,-0.81,,,,,,,,,,,,,,,,,1.0,,,,medium,high,106.71,-25.58,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2026-09-15,17:55:14,2,2,"Teke, Jared",YAK:TE:JA:9e782613-0d72:0641893,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Flack, Lucas",YAK:FL:LU:9e782613-0d72:0656874,Right,YAK:THOMAS:9e782613-0d72:0936209,Stretch,8,Top,1,0,1,Slider,Curveball,StrikeSwinging,,,,0,0,,76.8,0.71,-0.9,2142.01,56.5,8:00,5.3,0.65,6.0,-51.32,-1.74,-9.47,1.68,-0.98,68.87,-8.91,-2.68,,,,,,,,,,,,,4.87,-1.23,-0.58,50.0,5.33,1.99,-111.6,0.04,5.74,25.55,-33.62,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,5ecdc680-15d5-2b77-d15a-4d69582b0029,77.0,5.29,0.65,0.84,-0.91,69.0,1.69,-0.98,-8.77,-2.7,0.51,-9.3,-5.04,-66.16,6.89,865.92,-1959.18,40.43,0.22,-0.91,0.34,,,,,,,,,,,,,,,,,0.98,,,,medium,high,96.2,21.42,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
